Customer_ID, Name             , Gender, Age, Phone     , Email                         , UPI_ID                         , Bank                , IFSC       , Account_Number, Aadhaar_Number, City     , Balance_INR
        144, Diya Pillai      , Male  ,  42, 9277874425, diyapillai8460@gmail.com      , diyapillai2190@okaxis          , HDFC                , MHKH1777209,   150107000000,    65171775853, Bengaluru,       20321
        145, Reyansh Reddy    , Male  ,  50, 9921692397, reyanshreddy2204@gmail.com    , reyanshreddy3082@okyesbank     , ICICI               , YJWH7892017,   134757000000,   633887000000, Pune     ,      119817
        146, Ishaan Shetty    , Male  ,  72, 9085124581, ishaanshetty7501@gmail.com    , ishaanshetty5767@okicici       , SBI                 , MZBX4048842,   503943000000,   244999000000, Ahmedabad,      357052
        147, Anika Pillai     , Female,  71, 9466327149, anikapillai3382@gmail.com     , anikapillai5812@okaxis         , Kotak Mahindra      , LIYB7796456,   372416000000,   952490000000, Hyderabad,      491008
        148, Aditya Sharma    , Female,  26, 9406391730, adityasharma8668@gmail.com    , adityasharma7079@okhdfcbank    , HDFC                , DSXK0524452,   470180000000,   896496000000, Ahmedabad,      226224
        149, Sara Sharma      , Other ,  44, 9762261465, sarasharma2875@gmail.com      , sarasharma4553@oksbi           , SBI                 , SNIN4536045,   143989000000,   850754000000, Chennai  ,      359523
        150, Aditya Yadav     , Other ,  42, 9961616797, adityayadav701@gmail.com      , adityayadav8155@okaxis         , ICICI               , GEXU1559092,   895829000000,   390526000000, Mumbai   ,      378239
        151, Shaurya Reddy    , Other ,  21, 9467316019, shauryareddy3836@gmail.com    , shauryareddy8202@okkotak       , Punjab National Bank, YDNX4215079,   126223000000,   888860000000, Ahmedabad,      202572
        152, Krishna Pillai   , Female,  26, 9690642168, krishnapillai674@gmail.com    , krishnapillai6273@oksbi        , ICICI               , USRK8359509,   922227000000,   836805000000, Bengaluru,      284944
        153, Ira Jain         , Other ,  63, 9899710713, irajain6237@gmail.com         , irajain8922@okkotak            , HDFC                , TURF0357596,   572663000000,   918393000000, Bengaluru,      430633
        154, Vivaan Iyer      , Other ,  32, 9313659531, vivaaniyer3284@gmail.com      , vivaaniyer331@okaxis           , ICICI               , SQYI2192509,   961037000000,   921604000000, Mumbai   ,       87164
        155, Vivaan Trivedi   , Female,  33, 9422341557, vivaantrivedi654@gmail.com    , vivaantrivedi1628@okyesbank    , Kotak Mahindra      , SDVZ8377683,   778331000000,   844719000000, Hyderabad,      383056
        156, Krishna Sharma   , Male  ,  33, 9177366007, krishnasharma1034@gmail.com   , krishnasharma9622@okhdfcbank   , SBI                 , RGDE1890343,    94497906755,   559251000000, Chennai  ,      458251
        157, Ishaan Banerjee  , Female,  30, 9025744336, ishaanbanerjee262@gmail.com   , ishaanbanerjee3818@okicici     , Punjab National Bank, VRPF7937771,   452070000000,    16989810618, Hyderabad,      389326
        158, Myra Kapoor      , Other ,  31, 9575969945, myrakapoor7841@gmail.com      , myrakapoor3493@okhdfcbank      , Punjab National Bank, HPUT6954470,   745033000000,   564099000000, Ahmedabad,      326768
        159, Shaurya Reddy    , Male  ,  39, 9027202378, shauryareddy1053@gmail.com    , shauryareddy8691@okaxis        , Punjab National Bank, EKHF8865537,    17234369441,   942213000000, Chennai  ,      126345
        160, Ira Nair         , Female,  38, 9360838240, iranair1892@gmail.com         , iranair2590@okyesbank          , Punjab National Bank, HBYC4182983,   269485000000,   827956000000, Mumbai   ,      460325
        161, Sai Gowda        , Male  ,  26, 9245702047, saigowda239@gmail.com         , saigowda3902@okaxis            , Canara Bank         , BWFS2193955,   551816000000,   208229000000, Bengaluru,      319316
        162, Jiya Rathod      , Male  ,  72, 9385549467, jiyarathod664@gmail.com       , jiyarathod4585@okicici         , Canara Bank         , EMPI8412610,   673570000000,   820929000000, Pune     ,      123902
        163, Aarav Singh      , Other ,  58, 9600952861, aaravsingh6882@gmail.com      , aaravsingh9890@okkotak         , Kotak Mahindra      , QXED3277658,   524892000000,   212002000000, Kolkata  ,      484134
        164, Aadhya Agarwal   , Female,  70, 9270490864, aadhyaagarwal5295@gmail.com   , aadhyaagarwal5288@okkotak      , Punjab National Bank, IQQW7921493,   943132000000,   649565000000, Delhi    ,      358285
        165, Aadhya Mukherjee , Other ,  21, 9522666114, aadhyamukherjee3408@gmail.com , aadhyamukherjee1551@okicici    , Canara Bank         , TRPA0819410,   397804000000,   592694000000, Hyderabad,      481794
        166, Riya Jain        , Female,  27, 9362410837, riyajain7702@gmail.com        , riyajain7825@okyesbank         , Axis Bank           , SLFH4826845,   564392000000,   582658000000, Pune     ,       91208
        167, Vivaan Patel     , Female,  52, 9609612062, vivaanpatel64@gmail.com       , vivaanpatel5728@okkotak        , Kotak Mahindra      , SHOW2272921,   330208000000,   696201000000, Mumbai   ,      371203
        168, Riya Trivedi     , Female,  70, 9562188643, riyatrivedi9613@gmail.com     , riyatrivedi4070@okyesbank      , ICICI               , YMNO8116028,   408083000000,   634777000000, Mumbai   ,       68737
        169, Sara Iyer        , Male  ,  26, 9303648325, saraiyer8185@gmail.com        , saraiyer5577@okkotak           , SBI                 , XLKJ9149288,   825358000000,   553925000000, Ahmedabad,      421774
        170, Reyansh Jain     , Male  ,  68, 9314348353, reyanshjain6010@gmail.com     , reyanshjain3098@oksbi          , Punjab National Bank, MPES1593417,   406332000000,    26513972605, Hyderabad,      382556
        171, Ananya Shetty    , Other ,  65, 9015783528, ananyashetty4519@gmail.com    , ananyashetty2358@okyesbank     , HDFC                , RFBI4660157,   438637000000,    67999514754, Hyderabad,       47051
        172, Aarav Singh      , Female,  33, 9701989229, aaravsingh8396@gmail.com      , aaravsingh9776@okicici         , Axis Bank           , QQFK4945083,   327894000000,   187941000000, Bengaluru,       46337
        173, Diya Mukherjee   , Female,  66, 9829452971, diyamukherjee2383@gmail.com   , diyamukherjee9422@oksbi        , Punjab National Bank, WOUC8806306,   375926000000,   254434000000, Delhi    ,      403274
        174, Arjun Kapoor     , Male  ,  35, 9518583217, arjunkapoor8641@gmail.com     , arjunkapoor5502@okicici        , ICICI               , BKLD4541229,   259272000000,   155268000000, Chennai  ,      285198
        175, Vihaan Khanna    , Female,  27, 9318747464, vihaankhanna2672@gmail.com    , vihaankhanna7346@okaxis        , HDFC                , NVIW0814518,   989286000000,   600163000000, Kolkata  ,      235797
        176, Jiya Rathod      , Other ,  38, 9434623757, jiyarathod1932@gmail.com      , jiyarathod7896@okyesbank       , Canara Bank         , RULL3219440,    79504532245,   454504000000, Hyderabad,      354184
        177, Kiara Reddy      , Female,  68, 9186461361, kiarareddy5908@gmail.com      , kiarareddy4180@okyesbank       , Punjab National Bank, OEWT5139190,   226579000000,   285432000000, Mumbai   ,      279908
        178, Krishna Rathod   , Female,  71, 9799447051, krishnarathod465@gmail.com    , krishnarathod4071@okyesbank    , HDFC                , OCGI3708532,   249981000000,   685429000000, Ahmedabad,       37375
        179, Myra Nair        , Male  ,  32, 9063095952, myranair2659@gmail.com        , myranair7292@okkotak           , ICICI               , ZJCX7800363,   927073000000,   557295000000, Delhi    ,      193285
        180, Ira Iyer         , Female,  32, 9598509576, iraiyer3004@gmail.com         , iraiyer3657@okyesbank          , Axis Bank           , LZPG3969518,   977768000000,   625054000000, Mumbai   ,       57292
        181, Riya Trivedi     , Other ,  28, 9778265142, riyatrivedi4499@gmail.com     , riyatrivedi3111@okaxis         , Kotak Mahindra      , HHDO4242691,   433422000000,    64219056855, Mumbai   ,      155373
        182, Riya Shetty      , Other ,  57, 9487887755, riyashetty9578@gmail.com      , riyashetty8240@oksbi           , Punjab National Bank, KBMU2596190,   191712000000,   856700000000, Mumbai   ,      247920
        183, Ishaan Mukherjee , Other ,  71, 9595890957, ishaanmukherjee6140@gmail.com , ishaanmukherjee9532@oksbi      , Canara Bank         , DFQV8075934,   932302000000,   718001000000, Mumbai   ,      205526
        184, Aarav Sharma     , Other ,  65, 9058510359, aaravsharma7910@gmail.com     , aaravsharma5632@okicici        , Punjab National Bank, CWXN3023591,   682074000000,   139004000000, Pune     ,      128136
        185, Kiara Patel      , Male  ,  59, 9984655841, kiarapatel8028@gmail.com      , kiarapatel8770@okhdfcbank      , SBI                 , ZOBI7428722,   953027000000,   147165000000, Hyderabad,      313953
        186, Myra Singh       , Female,  58, 9728403807, myrasingh8303@gmail.com       , myrasingh2886@okicici          , ICICI               , CASP9732576,   264439000000,   669554000000, Pune     ,      146847
        187, Jiya Sharma      , Male  ,  64, 9788546842, jiyasharma4542@gmail.com      , jiyasharma4143@okaxis          , Kotak Mahindra      , GJRR3285682,   729710000000,   237351000000, Hyderabad,      438875
        188, Myra Kapoor      , Other ,  71, 9890093161, myrakapoor6042@gmail.com      , myrakapoor1242@okicici         , SBI                 , PUDZ5703975,   132565000000,   728331000000, Pune     ,      122863
        189, Arjun Reddy      , Female,  54, 9677289995, arjunreddy1034@gmail.com      , arjunreddy1914@okkotak         , Axis Bank           , FIQT4043143,   593833000000,   470387000000, Ahmedabad,      175644
        190, Diya Agarwal     , Male  ,  37, 9373373057, diyaagarwal9992@gmail.com     , diyaagarwal1124@okyesbank      , Kotak Mahindra      , AIDD6679031,   297428000000,   713424000000, Pune     ,      266528
        191, Riya Shetty      , Female,  51, 9215045765, riyashetty8192@gmail.com      , riyashetty8894@okaxis          , Canara Bank         , IREG0232508,   212376000000,   632092000000, Bengaluru,      259856
        192, Aadhya Shetty    , Other ,  39, 9177427428, aadhyashetty7056@gmail.com    , aadhyashetty257@okicici        , Canara Bank         , EGQO6110168,   443235000000,   957741000000, Chennai  ,      445260
        193, Kiara Trivedi    , Other ,  65, 9867444127, kiaratrivedi9074@gmail.com    , kiaratrivedi9742@okyesbank     , SBI                 , HYQE4466700,   135209000000,   796120000000, Ahmedabad,      230876
        194, Aadhya Rathod    , Female,  35, 9586536364, aadhyarathod5212@gmail.com    , aadhyarathod8177@okkotak       , SBI                 , VMEP6681964,   512914000000,   242586000000, Mumbai   ,      116059
        195, Arjun Mukherjee  , Female,  33, 9167915340, arjunmukherjee6854@gmail.com  , arjunmukherjee6241@okyesbank   , Punjab National Bank, KBQA0116790,   777351000000,   339640000000, Delhi    ,      212845
        196, Myra Agarwal     , Other ,  22, 9571081741, myraagarwal4670@gmail.com     , myraagarwal2839@okicici        , HDFC                , KIRB3626441,   134709000000,   822887000000, Kolkata  ,       26245
        197, Sai Gowda        , Male  ,  18, 9485270883, saigowda5367@gmail.com        , saigowda221@okicici            , Kotak Mahindra      , UORJ7221392,   882512000000,   826943000000, Chennai  ,      454940
        198, Aarav Shetty     , Other ,  36, 9725997878, aaravshetty1072@gmail.com     , aaravshetty442@okhdfcbank      , SBI                 , HBQA9027017,   417165000000,   569532000000, Bengaluru,      387421
        199, Shaurya Shetty   , Female,  27, 9390693026, shauryashetty226@gmail.com    , shauryashetty701@okaxis        , Punjab National Bank, DSOY2618768,   157240000000,   468645000000, Mumbai   ,      126880
        200, Vihaan Patel     , Male  ,  38, 9206745242, vihaanpatel5780@gmail.com     , vihaanpatel7363@oksbi          , Kotak Mahindra      , RRDL4395238,   399607000000,   975816000000, Chennai  ,      287700
        201, Sara Iyer        , Other ,  30, 9169670112, saraiyer5533@gmail.com        , saraiyer2088@okkotak           , HDFC                , RRQI9444618,   617975000000,   165315000000, Mumbai   ,      101966
        202, Riya Sharma      , Female,  72, 9666017896, riyasharma9030@gmail.com      , riyasharma9615@okicici         , Canara Bank         , CTAQ4904803,   176330000000,   200833000000, Chennai  ,       54611
        203, Arjun Nair       , Female,  41, 9039740658, arjunnair7471@gmail.com       , arjunnair6951@okaxis           , SBI                 , LHEG5853285,   455390000000,   339152000000, Ahmedabad,      192637
        204, Vihaan Agarwal   , Female,  40, 9337326484, vihaanagarwal498@gmail.com    , vihaanagarwal6183@okicici      , SBI                 , SSVY8124071,   946941000000,   881001000000, Ahmedabad,      271445
        205, Myra Patel       , Male  ,  40, 9855563386, myrapatel2165@gmail.com       , myrapatel6675@okkotak          , SBI                 , VQJQ4692212,    43036756281,   506309000000, Bengaluru,       27045
        206, Anika Rathod     , Male  ,  28, 9950653767, anikarathod3826@gmail.com     , anikarathod6923@okkotak        , Canara Bank         , WBAP2463701,   272834000000,   210590000000, Kolkata  ,      182052
        207, Diya Yadav       , Male  ,  64, 9802121581, diyayadav438@gmail.com        , diyayadav2474@okicici          , ICICI               , RGQL9785272,   402019000000,   325456000000, Hyderabad,       11217
        208, Aditya Sharma    , Male  ,  19, 9344054535, adityasharma7555@gmail.com    , adityasharma3886@okkotak       , SBI                 , YMEJ3615067,    34626728718,   803252000000, Delhi    ,       28107
        209, Aarav Chauhan    , Female,  23, 9805063564, aaravchauhan7716@gmail.com    , aaravchauhan9027@okaxis        , SBI                 , HMTJ3208672,     8272777591,   638433000000, Kolkata  ,      450129
        210, Ananya Shetty    , Female,  70, 9872097363, ananyashetty1919@gmail.com    , ananyashetty2349@okyesbank     , Canara Bank         , TDCG9721038,   256870000000,   257145000000, Kolkata  ,       30335
        211, Diya Reddy       , Male  ,  28, 9600149510, diyareddy7811@gmail.com       , diyareddy7219@okyesbank        , ICICI               , JEFU2957294,   551659000000,   503125000000, Pune     ,      374585
        212, Aarav Sharma     , Male  ,  32, 9867587341, aaravsharma1088@gmail.com     , aaravsharma9328@okhdfcbank     , Kotak Mahindra      , HXXZ6364194,   490598000000,   910743000000, Pune     ,      186640
